id,partida_id,tipo_partida_especifica_id,lote,descripcion,marca,unidad_medida,codigo,medida,origen,legacy_propuesta_id,created_at,updated_at
56,108,2,9,"IMPERMEABLE TIPO GABARDINA COLOR AMARILLO, FABRICADO EN PVC DE 5 CM DE ESPESOR EN BRAZOS, FORRO INTERIOR DE POLIÉSTER, CAPUCHA AJUSTABLE CON CORDÓN, CIERRE Y/O BROCHES A PRESIÓN PARA EL CIERRE DE LA PRENDA CAPA DE VENTILACIÓN EN ESPALDA Y ABERTURAS BAJO LOS BRAZOS BOLSILLOS DE PARCHE CON SOLAPA AL FRENTE. SEGÚN MUESTRA AC28.","Mr Seguridad",Pieza,23141607,P,propuesta,56,"2026-03-31 11:48:04","2026-03-31 11:48:04"
57,106,2,9,"CONJUNTO IMPERMEABLE DE DOS PIEZAS COLOR AMARILLO: CHAMARRA QUE INCLUYE AJUSTE CON CORDÓN, CIERRE TIPO ZIPPER REFORZADO DE PLÁSTICO, SOLAPA CON 4 BROCHES DE AJUSTE A PRESIÓN, CAPUCHA, PANTALÓN CON AJUSTE ELÁSTICO EN LA CINTURA, REFUERZO EN ENTREPIERNA; AJUSTE DE BROCHES EN MUÑECAS Y PIERNAS, REFLEJANTES DE 2""/5 CM PLASTIFICADOS EN BRAZOS Y PIERNAS. SEGÚN MUESTRA AC131.","Mr Seguridad",Conjunto,23141607,D,propuesta,57,"2026-03-31 11:48:04","2026-03-31 11:48:04"
58,2,2,9,"JUEGO DE IMPERMEABLE UNISEX TIPO DEPORTIVO, CONFECCIONADO EN TELA 100 % POLIÉSTER; CHAMARRA COLOR VERDE OLIVO, CON REFLEJANTE AL FRENTE A LA ALTURA DE LOS HOMBROS, Y EN ESPALDA, CON DOS BOLSAS LATERALES, CIERRE DE CARRO METÁLICO AL FRENTE PARA AJUSTE, RESORTE EN PUÑOS, CUELLO ALTO CON GORRO; PANTS COLOR NEGRO LISO, AJUSTE ELÁSTICO EN CINTURA, DOS BOLSAS LATERALES, REFLEJANTE AL FRENTE. SEGÚN MUESTRA AC102.",Journal,Juego,23141607,J,propuesta,58,"2026-03-31 11:48:04","2026-03-31 11:48:04"
59,3,2,9,"CHAMARRA IMPERMEABLE UNISEX TIPO DEPORTIVO, CONFECCIONADO EN TELA 100 % POLIÉSTER; CHAMARRA COLOR VERDE OLIVO, CON REFLEJANTE AL FRENTE A LA ALTURA DE LOS HOMBROS, Y EN ESPALDA, CON DOS BOLSAS LATERALES, CIERRE DE CARRO METÁLICO AL FRENTE PARA AJUSTE, RESORTE EN PUÑOS. SEGÚN MUESTRA AC107.",Journal,Pieza,23141607,P,propuesta,59,"2026-03-31 11:48:04","2026-03-31 11:48:04"
60,151,2,9,"AHUYENTADOR DE PERROS FABRICADO PLÁSTICO RESISTENTE A IMPACTOS, PORTÁTIL, COMPACTO Y LIGERO, FUNCIONA CON BATERÍA DE 9V. SEGÚN MUESTRA AC34.",Dazzer,Pieza,60131105,P,propuesta,60,"2026-03-31 11:48:04","2026-03-31 11:48:04"
61,4,2,9,"GUANTE DE LÁTEX 100% NATURAL, COLOR NEGRO DE USO INDUSTRIAL Y LABORATORIOS, PARA MANEJO DE ÁCIDOS Y PRODUCTOS QUÍMICOS, PUÑO ENROLLADO, PUÑO EXTRA LARGO PARA PROTECCIÓN DE ANTEBRAZO. SEGÚN MUESTRA AC26.",Truper,Par,42132200,A,propuesta,61,"2026-03-31 11:48:04","2026-03-31 11:48:04"
62,5,2,9,"GUANTE DE LÁTEX NATURAL COLOR NARANJA, PUÑO LARGO Y SUPERFICIE DE PALMA ANTIDERRAPANTE, PARA LIMPIEZA DOMÉSTICA, DETERGENTES, JABONES Y PRODUCTOS QUÍMICOS LIGEROS. SEGÚN MUESTRA AC27.",Truper,Par,42132200,A,propuesta,62,"2026-03-31 11:48:04","2026-03-31 11:48:04"
63,15,2,9,"GUANTE DE LÁTEX COLOR NEGRO PARA TRABAJOS DE PINTADO Y ACTIVIDADES DE AGRICULTURA, INTERIOR AFELPADO CON PUÑO LARGO. SEGÚN MUESTRA AC74.",Truper,Par,42132200,A,propuesta,63,"2026-03-31 11:48:04","2026-03-31 11:48:04"
64,9,2,9,"GUANTE DE LÁTEX PARA EXPLORACIÓN ESTÉRIL, DESECHABLE, AMBIDIESTRO, ATOXICO EN COLOR NATURAL, PUÑO ENROLLADO, AJUSTE CÓMODO. SEGÚN MUESTRA AC42.",Ambiderm,Par,42132200,A,propuesta,64,"2026-03-31 11:48:04","2026-03-31 11:48:04"
65,6,2,9,"GUANTES DE CARNAZA UNITALLA PARA SOLDADURA Y HERRERÍA, PUÑO LARGO PARA PROTECCIÓN EN ANTEBRAZO, CON FORRO INTERNO TEXTIL, PROTECCIÓN ADICIONAL CONTRA CHISPAS Y SALPICADURAS AL SOLDAR. SEGÚN MUESTRA AC37.",Truper,Par,46181504,A,propuesta,65,"2026-03-31 11:48:04","2026-03-31 11:48:04"
66,82,2,9,"GUANTE DE CARNAZA UNITALLA PARA ELECTRICISTA Y PROCESO DE SOLDADURA LIGERA, PUÑO CORTO CON AJUSTE EN MUÑECA, REFUERZO EN PALMAS. SEGÚN MUESTRA AC38.",Truper,Par,46181504,A,propuesta,66,"2026-03-31 11:48:04","2026-03-31 11:48:04"
67,7,2,9,"GUANTE DE CARNAZA COLOR AMARILLO UNITALLA, PUÑOS DE SEGURIDAD, IDEAL PARA MANEJO DE MATERIALES DE CONSTRUCCIÓN. SEGÚN MUESTRA AC39.",Pretul,Par,46181504,A,propuesta,67,"2026-03-31 11:48:04","2026-03-31 11:48:04"
68,10,2,9,"GUANTE DIELÉCTRICO COLOR AMARILLO, PIEL VACUNA, CON AJUSTADOR EN MUÑECA, MANEJO DE HERRAMIENTAS ELÉCTRICAS. SEGÚN MUESTRA AC49.",S/M,Par,46181504,A,propuesta,68,"2026-03-31 11:48:04","2026-03-31 11:48:04"
69,136,2,9,"GUANTES UNITALLA EN COLOR BLANCO, FABRICADOS EN ALGODÓN CON APLICACIONES DE PUNTOS NEGROS DE PVC, TEJIDO ELÁSTICO EN MUÑECA. SEGÚN MUESTRA AC17.",Pretul,Par,46181504,A,propuesta,69,"2026-03-31 11:48:04","2026-03-31 11:48:04"
70,143,2,9,"GUANTE PARA MANEJO DE ARCHIVOS BLANCO, FABRICADO EN TELA 100 % ALGODÓN PARA MANEJO DE ARCHIVO. SEGÚN MUESTRA AC59.",S/M,Par,46181504,A,propuesta,70,"2026-03-31 11:48:04","2026-03-31 11:48:04"
71,11,2,9,"GUANTE PARA MOTOCICLISTA COLOR NEGRO, CONFECCIONADO EN 60% POLIÉSTER 20% NYLON 20% POLIVINILO, DISEÑO DEPORTIVO, RESISTENTES A LA ABRASIÓN, PROTECCIÓN EN NUDILLOS, ANTIDERRAPANTE EN PALMA Y AJUSTE EN LA MUÑECA DE VELCRO. SEGÚN MUESTRA AC53.",Roda,Par,46181504,A,propuesta,71,"2026-03-31 11:48:04","2026-03-31 11:48:04"
72,84,2,9,"GUANTE PARA EL FRIO UNISEX, COLOR NEGRO, FABRICADO EN 100% POLIÉSTER CON FORRO TEXTIL, CON AJUSTADOR DE HEBILLA, APLICACIONES DE PUNTOS NEGROS EN LA PALMA ANTIDERRAPANTE. SEGÚN MUESTRA AC57.",S/M,Par,46181504,A,propuesta,72,"2026-03-31 11:48:04","2026-03-31 11:48:04"
73,130,2,9,"GUANTE DE MEDIO DEDO PARA PESISTA COLOR NEGRO, CONFECCIONADO EN PIEL, FORRO SINTÉTICO, CON AJUSTADOR VELCRO CON DISEÑO ERGONÓMICO. SEGÚN MUESTRA AC60.",S/M,Par,46181504,A,propuesta,73,"2026-03-31 11:48:04","2026-03-31 11:48:04"
74,8,2,9,"CUBRE BOCA EN BLANCO Y AZUL DE ALGODÓN, CON TRES PLIEGUES AL CENTRO PARA MEJOR AJUSTE, DE TELA NO TEJIDA DESECHABLE SELLADO AL CALOR PARA MAYOR PROTECCIÓN, BANDA ELÁSTICA. SEGÚN MUESTRA AC41.",S/M,Pieza,42131606,P,propuesta,74,"2026-03-31 11:48:04","2026-03-31 11:48:04"
75,154,2,9,"GORRO PARA PANADERO EN COLOR NEGRO, CONFECCIONADO EN TELA 65% POLIÉSTER 35% ACRÍLICO. SEGÚN MUESTRA AC113.",Journal,Pieza,46181522,P,propuesta,75,"2026-03-31 11:48:04","2026-03-31 11:48:04"
76,140,2,9,"MANDIL PARA COCINERO EN FABRICADO EN TELA 100% POLIÉSTER, TRES BOLSAS AL FRENTE, CINTA AL CUELLO, CINTAS PARA AJUSTE EN LA CINTURA. SEGÚN MUESTRA AC112.",Journal,Pieza,46181501,P,propuesta,76,"2026-03-31 11:48:04","2026-03-31 11:48:04"
77,83,2,9,"MANDIL DE CARNAZA PARA SOLDAR COLOR AMARILLO, CORTE VACUNO, CINTAS PARA AJUSTE DE CINTURA Y CINTA EN CUELLO. SEGÚN MUESTRA AC51.",S/M,Pieza,46181501,P,propuesta,77,"2026-03-31 11:48:04","2026-03-31 11:48:04"
78,157,2,9,"MANDIL DE HULE COLOR NEGRO, FLEXIBLE, PARA PROTECCIÓN DE PRENDAS DE VESTIR CONTRA SUSTANCIAS NO CORROSIVAS, CINTA PARA EL CUELLO Y CINTAS PARA AJUSTE EN LA CINTURA. SEGÚN MUESTRA AC55.",S/M,Pieza,46181501,P,propuesta,78,"2026-03-31 11:48:04","2026-03-31 11:48:04"
79,16,2,9,"JUEGO DE PROTECCIÓN UNISEX PARA MOTOCICLISTA 100% POLIÉSTER, COMPUESTO DE: CHAMARRA Y PANTALÓN. CHAMARRA:  CON VENTILACIÓN EN HOMBROS Y ESPALDA PARTE ALTA, CIERRE DE CARRO METÁLICO AL FRENTE PARA AJUSTE Y VELCRO EN CUELLO PARA AJUSTE, AJUSTE DE PUÑOS EN VELCRO Y CIERRE, PROTECCIÓN EN HOMBROS, ANTE BRAZOS Y ESPALDA, DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN CON CIERRE, DOS BOLSAS INTERNAS, TIPO PARCHE Y CON CIERRE, AJUSTE DE CINTURA CON VELCRO Y CIERRE. PANTALÓN:  PROTECCIONES EN MUSLO Y RODILLAS, DOS BOLSAS AL FRENTE CON CIERRE, AJUSTE DE CIERRE, VELCRO Y BROCHE AL FRENTE, CINTURA CON RESORTE Y AJUSTE DE VELCRO, AJUSTE DE TOBILLO CON VELCRO, VENTILACIÓN EN AMBAS PIERNAS. SEGÚN MUESTRA AC76.","Rm Tech",Juego,49221503,J,propuesta,79,"2026-03-31 11:48:04","2026-03-31 11:48:04"
80,45,1,2,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL MARINO, LISA, COMPOSICIÓN 100% POLIÉSTER, CUELLO FUSIONADO, PUÑOS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR AZUL REY, FALDÓN CURVO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO. SEGÚN MUESTRA CV10.","MICHEL BLANC",Pieza,53101602,P,propuesta,80,"2026-03-31 11:48:04","2026-03-31 11:48:04"
81,46,1,2,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR ARENA, DISEÑO TIPO JASPEADO, COMPOSICIÓN 60% POLIÉSTER 40% ALGODÓN, CUELLO FUSIONADO, PUÑOS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO CON CAFÉ, FALDÓN CURVO, UN BOTÓN DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO. SEGÚN MUESTRA CV13.","MICHEL BLANC",Pieza,53101602,P,propuesta,81,"2026-03-31 11:48:04","2026-03-31 11:48:04"
82,47,1,2,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL MARINO, DISEÑO A CUADROS EN COLORES MOSTAZA Y BLANCO, COMPOSICIÓN 60% POLIÉSTER 40% ALGODÓN, CUELLO FUSIONADO, PUÑOS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR MOSTAZA, FALDÓN CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO. SEGÚN MUESTRA CV21.","MICHEL BLANC",Pieza,53101602,P,propuesta,82,"2026-03-31 11:48:04","2026-03-31 11:48:04"
83,48,1,2,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR BLANCO, ESTAMPADO DE LÍNEAS EN COLOR AZUL FRANCIA, AZUL REY Y AZUL MARINO, COMPOSICIÓN 100% ALGODÓN, CUELLO FUSIONADO, PUÑOS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR AZUL FRANCIA, FALDÓN CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO. SEGÚN MUESTRA CV36.","MICHEL BLANC",Pieza,53101602,P,propuesta,83,"2026-03-31 11:48:04","2026-03-31 11:48:04"
84,97,1,2,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR BLANCO, ESTAMPADO DE LÍNEAS, EN VERTICAL COLOR CELESTE, EN HORIZONTAL EN COLOR VERDE LIMÓN, COMPOSICIÓN 60% POLIÉSTER 40% ALGODÓN, CUELLO FUSIONADO CON DOS BOTONES DE AJUSTE, PUÑOS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR CELESTE, FALDÓN CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO. SEGÚN MUESTRA CV43.","MICHEL BLANC",Pieza,53101602,P,propuesta,84,"2026-03-31 11:48:04","2026-03-31 11:48:04"
85,133,1,2,"CAMISOLA DE GABARDINA MANGA LARGA PARA CABALLERO COLOR CAQUI, COMPOSICIÓN 40% POLIÉSTER 60% ALGODÓN, CON DOS PORTAS CHARRETERAS CON BOTÓN PLÁSTICO, DOS BOLSILLOS CON BOTÓN PLÁSTICO A LA ALTURA DEL PECHO, PUÑOS FUSIONADOS CON BOTÓN DE AJUSTE PLÁSTICO Y PINZA EN MANGA. SEGÚN MUESTRA CG01.",GACELA,Pieza,53101602,P,propuesta,85,"2026-03-31 11:48:04","2026-03-31 11:48:04"
86,96,1,2,"CAMISA DE MEZCLILLA MANGA LARGA PARA CABALLERO COLOR AZUL CLARO, CONFECCIONADA 100% ALGODÓN, BOLSILLO CON BOTÓN PLÁSTICO A LA ALTURA DEL PECHO LADO IZQUIERDO, PUÑOS FUSIONADOS CON BOTÓN DE AJUSTE PLÁSTICO, ALETILLA Y SIETE BOTONES PLÁSTICOS AL FRENTE. SEGÚN MUESTRA CM01.",FERRUCHE,Pieza,53101602,P,propuesta,86,"2026-03-31 11:48:04","2026-03-31 11:48:04"
87,89,1,3,"BLUSA DE VESTIR PARA DAMA, SIN MANGA, COLOR LIMÓN, CONFECCIONADA EN TELA 100% POLIÉSTER, CUELLO REDONDO, DOS BOTONES DE AJUSTE EN LA ESPALDA A LA ALTURA DEL CUELLO EN COLOR PLATA, CINTA Y RESORTE EN LA PARTE INFERIOR PARA AJUSTE. SEGÚN MUESTRA BV01.",VANITY,Pieza,53101604,P,propuesta,87,"2026-03-31 11:48:04","2026-03-31 11:48:04"
88,30,1,3,"BLUSA DE VESTIR PARA DAMA SIN MANGA, COLOR FUCSIA, CONFECCIONADA EN TELA 100% POLIÉSTER, CUELLO TIPO SPORT CON CINTA DECORATIVA, ESCOTE EN “V”, FALDÓN SEMI CURVO, CORTE CON SILUETA. SEGÚN MUESTRA BV10.",VANITY,Pieza,53101604,P,propuesta,88,"2026-03-31 11:48:04","2026-03-31 11:48:04"
89,31,1,3,"BLUSA DE VESTIR PARA DAMA MANGA LARGA, COLOR AZUL MULTI DEGRADADO, CONFECCIONADA EN TELA 100% POLIÉSTER, CUELLO TIPO SPORT, ESCOTE EN “V”, CUATRO BOTONES AL FRENTE COLOR PLATA, PINZA EN LA PARTE TRASERA, PUÑOS FUSIONADOS CON UN BOTÓN DE AJUSTE COLOR PLATA PLIEGUES EN MANGA. SEGÚN MUESTRA BV30.",VANITY,Pieza,53101604,P,propuesta,89,"2026-03-31 11:48:04","2026-03-31 11:48:04"
90,32,1,3,"BLUSA DE VESTIR PARA DAMA MANGA CORTA, COLOR BLANCO, LÍNEAS EN COLOR ROJO Y GLITTER, CONFECCIONADA EN TELA 50% ALGODÓN 50% POLIÉSTER CUELLO TIPO ""V"" DOS PINZAS A LA ALTURA DEL PECHO, DOS PINZAS EN LA PARTE TRASERA. SEGÚN MUESTRA BV42.","NEW FROM",Pieza,53101604,P,propuesta,90,"2026-03-31 11:48:04","2026-03-31 11:48:04"
91,33,1,3,"BLUSA DE VESTIR PARA DAMA, COLOR VERDE, COMPOSICIÓN 100% POLIÉSTER, MANGA CORTA CON OLÁNES, ESCOTE EN “V” CON CINTA DE AJUSTE, PLIEGUES AL FRENTE A LA ALTURA DEL PECHO, BOTONES DECORATIVOS EN ESCOTE, FALDÓN SEMI CURVO. SEGÚN MUESTRA BV57.",ZUCCA,Pieza,53101604,P,propuesta,91,"2026-03-31 11:48:04","2026-03-31 11:48:04"
92,34,1,3,"BLUSA DE VESTIR PARA DAMA COLOR BLANCO, MANGA LARGA CONFECCIONADA EN TELA 70% POLIÉSTER 30% ALGODÓN, CUELLO TIPO SPORT CON ESCOTE EN ""V"" BIES COLOR BLANCO CON DETALLES PUNTEADO MULTICOLOR, CINCO BOTONES AL FRENTE PARA AJUSTE Y BOTÓN DE REPUESTO, BOLSA EN PECHO LADO IZQUIERDO, DOS PINZAS AL FRENTE Y DOS PINZAS EN PARTE TRASERA. MANGA FUSIONADA CON 3 BOTONES DE AJUSTE, DETALLE EN MANGA PUNTEADO MULTICOLOR, PLIEGUES EN MANGA, APERTURA AL COSTADO. SEGÚN MUESTRA BV69.",LANGIANI,Pieza,53101604,P,propuesta,92,"2026-03-31 11:48:04","2026-03-31 11:48:04"
93,119,1,3,"BLUSA DE VESTIR PARA DAMA, MANGA CORTA TIPO TULIPÁN, COLOR MIL RAYAS AZUL CIELO, CONFECCIONADA EN TELA 100% POLIÉSTER, CUELLO FUSIONADO, SEIS BOTONES DE AJUSTE AL FRENTE, Y BOTÓN DE REPUESTO, DOS PINZAS AL FRENTE Y DOS EN ESPALDA, CORTE CON SILUETA, FALDÓN CURVO. SEGÚN MUESTRA BV79.",LORETTA,Pieza,53101604,P,propuesta,93,"2026-03-31 11:48:04","2026-03-31 11:48:04"
94,88,1,3,"BLUSA DE MEZCLILLA MANGA LARGA PARA DAMA EN COLOR AZUL CLARO, CONFECCIONADA 100% ALGODÓN, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, FALDÓN CURVO, SIETE BOTONES EN LA PARTE DELANTERA, CUELLO SPORT, ALETILLA, PINZAS DELANTERAS Y TRASERAS. SEGÚN MUESTRA BM01.","MASSIMO SALVATORE",Pieza,53101604,P,propuesta,94,"2026-03-31 11:48:04","2026-03-31 11:48:04"
95,36,1,4,"CHAMARRA DE CABALLERO COLOR AZUL MARINO, CONFECCIONADO EN TELA 100% POLIÉSTER, FORRO POLIÉSTER, DOS BOLSILLOS DELANTEROS A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO TIPO SPORT FUSIONADO CON BOTÓN DE AJUSTE PLÁSTICO, PUÑOS FUSIONADOS CON BOTÓN DE AJUSTE PLÁSTICO, PRETINA CON RESORTE, BOLSILLO INTERNO OCULTO LADO IZQUIERDO A LA ALTURA DEL PECHO. SEGÚN MUESTRA CHC03.","ROCK HAMPTON",Pieza,53101802,P,propuesta,95,"2026-03-31 11:48:04","2026-03-31 11:48:04"
96,37,1,4,"CHAMARRA DE CABALLERO COLOR AZUL MARINO CON DETALLE EN LÍNEAS PUNTEADAS, CONFECCIONADA EN TELA 100% POLIÉSTER, REPELENTE AL AGUA, FORRO POLIÉSTER, DOS BOLSILLOS DELANTEROS A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, TEJIDO EN PUÑOS Y PRETINA COLOR GRIS, ROJO Y MARINO, BOLSA OCULTA LADO IZQUIERDO A LA ALTURA DEL ABDOMEN, CUELLO ALTO. SEGÚN MUESTRA CHC08.","ROCK HAMPTON",Pieza,53101802,P,propuesta,96,"2026-03-31 11:48:04","2026-03-31 11:48:04"
97,38,1,4,"CHAMARRA DE CABALLERO COLOR AZUL MARINO CON DETALLE EN LÍNEAS PUNTEADAS, CONFECCIONADA EN TELA 100% POLIÉSTER, FORRO POLIÉSTER, DOS BOLSILLOS DELANTEROS A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, TEJIDO EN PUÑOS Y PRETINA COLOR AZUL MARINO, BOLSA OCULTA LADO IZQUIERDO A LA ALTURA DEL ABDOMEN, CUELLO ALTO. SEGÚN MUESTRA CHC16.",PRESLOW,Pieza,53101802,P,propuesta,97,"2026-03-31 11:48:04","2026-03-31 11:48:04"
98,39,1,4,"CHAMARRA DE CABALLERO COLOR AZUL ACERO, CONFECCIONADO EN TELA 100% POLIÉSTER, REPELENTE AL AGUA, FORRO POLIÉSTER, DOS BOLSILLOS DELANTEROS A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, TEJIDO EN CUELLO PUÑOS Y PRETINA, BOLSA OCULTA LADO IZQUIERDO A LA ALTURA DEL PECHO. SEGÚN MUESTRA CHC21.","ROCK HAMPTON",Pieza,53101802,P,propuesta,98,"2026-03-31 11:48:04","2026-03-31 11:48:04"
99,40,1,4,"CHAMARRA PARA DAMA COLOR OLIVO, CONFECCIONADA EN TELA 100% POLIÉSTER, REPELENTE AL AGUA, FORRO POLIÉSTER, DOS BOLSILLOS AL FRENTE TIPO FLAP CON DOS BROCHES METÁLICOS CADA UNO, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO ALTO, GORRO CON AJUSTE ELÁSTICO CON TOPE PLÁSTICO EN CUELLO. SEGÚN MUESTRA CHD04.","ROCK HAMPTON",Pieza,53101804,P,propuesta,99,"2026-03-31 11:48:04","2026-03-31 11:48:04"
100,41,1,4,"CHAMARRA DE DAMA COLOR AZUL ACERO, CONFECCIONADA EN TELA 100% POLIÉSTER, REPELENTE AL AGUA, FORRO POLIÉSTER, CAPITONEADO EN HORIZONTAL, DOS BOLSILLOS DELANTEROS CON DOS BROCHES METÁLICOS CADA BOLSA, CIERRE DE CARRO METÁLICO AL FRENTE, AJUSTE ELÁSTICO CON TOPE EN GORRO, CIERRES Y BROCHE METÁLICO PARA DESMONTAR. SEGÚN MUESTRA CHD06.",PRESLOW,Pieza,53101804,P,propuesta,100,"2026-03-31 11:48:04","2026-03-31 11:48:04"
101,42,1,4,"CHAMARRA PARA DAMA COLOR BEIGE, CONFECCIONADA EN TELA POLIAMIDA REPELENTE AL AGUA, FORRO POLIAMIDA, RELLENO POLIÉSTER, CAPITONEADO HORIZONTAL, DOS BOLSILLOS AL FRENTE, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO ALTO, CORTE CON SILUETA, BOLSA OCULTA A LA ALTURA DEL ABDOMEN DE LADO DERECHO, BOLSA PARA FACILITAR SU GUARDADO. SEGÚN MUESTRA CHD11.",ALYSH,Pieza,53101804,P,propuesta,101,"2026-03-31 11:48:04","2026-03-31 11:48:04"
102,43,1,4,"CHAMARRA PARA DAMA COLOR AZUL CIELO, CONFECCIONADA EN TELA 100% POLIAMIDA, REPELENTE AL AGUA, FORRO POLIAMIDA, RELLENO POLIÉSTER, CAPITONEADO HORIZONTAL, DOS BOLSILLOS AL FRENTE CON DOS BROCHES DE PRESIÓN EN CADA BOLSA COLOR CIELO, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO ALTO. SEGÚN MUESTRA CHD15.",ALYSH,Pieza,53101804,P,propuesta,102,"2026-03-31 11:48:04","2026-03-31 11:48:04"
103,91,1,4,"CHALECO PARA CABALLERO COLOR CAFÉ CLARO, CONFECCIONADO EN TELA 100% POLIÉSTER, FORRO POLIÉSTER, CAPITONEADO HORIZONTAL, CUELLO ALTO, DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE. SEGÚN MUESTRA CHALC04",PRESLOW,Pieza,53103100,P,propuesta,103,"2026-03-31 11:48:04","2026-03-31 11:48:04"
104,92,1,4,"CHALECO PARA CABALLERO COLOR OLIVO, FORRO POLIÉSTER, CONFECCIONADO EN TELA 100% POLIÉSTER, CAPITONEADO EN ROMBOS, CUELLO ALTO, DOS BOLSILLOS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, BOLSA OCULTA DE LADO IZQUIERDO A LA ALTURA DEL ABDOMEN. SEGÚN MUESTRA CHALC09.",PRESLOW,Pieza,53103100,P,propuesta,104,"2026-03-31 11:48:04","2026-03-31 11:48:04"
105,93,1,4,"CHALECO PARA CABALLERO COLOR AZUL ACERO, FORRO POLIÉSTER AFELPADO, CONFECCIONADO EN TELA 100% POLIÉSTER, BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, CUELLO ALTO, CIERRE DE CARRO METÁLICO AL FRENTE, REPELENTE AL AGUA. SEGÚN MUESTRA CHALC13.",PRESLOW,Pieza,53103100,P,propuesta,105,"2026-03-31 11:48:04","2026-03-31 11:48:04"
106,94,1,4,"CHALECO PARA DAMA COLOR OLIVO, CONFECCIONADO EN TELA 100% POLIÉSTER, FORRO POLIÉSTER, CORTE CON SILUETA, CAPITONEADO HORIZONTAL, BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO TIPO MAO, CON RESORTE EN LA PARTE DE ATRÁS, REPELENTE AL AGUA. SEGÚN MUESTRA CHALD06.",PRESLOW,Pieza,53103100,P,propuesta,106,"2026-03-31 11:48:04","2026-03-31 11:48:04"
107,95,1,4,"CHALECO PARA DAMA COLOR ARENA, CONFECCIONADO EN TELA 100% POLIÉSTER, FORRO POLIÉSTER AFELPADO, CAPITONEADO HORIZONTAL, BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO AL FRENTE, CUELLO ALTO. SEGÚN MUESTRA CHALD12.",PRESLOW,Pieza,53103100,P,propuesta,107,"2026-03-31 11:48:04","2026-03-31 11:48:04"
108,35,1,4,"CHALECO PARA DAMA COLOR VERDE, CONFECCIONADO EN TELA 100% POLIÉSTER, FORRO POLIÉSTER, CAPITONEADO EN ROMBOS, DOS BOLSILLOS AL FRENTE CON CIERRE Y BIES PLÁSTICO A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METÁLICO CON BIES PLÁSTICO EN COLOR NEGRO AL FRENTE, AJUSTE ELÁSTICO EN CINTURA CON TOPE METÁLICO, CUELLO TIPO SPORT. SEGÚN MUESTRA CHALD20.",SHYLA,Pieza,53103100,P,propuesta,108,"2026-03-31 11:48:04","2026-03-31 11:48:04"
109,120,1,4,"CHALECO TIPO REPORTERO UNISEX COLOR CAQUI, CONFECCIONADO EN TELA GABARDINA 100% ALGODÓN, CIERRE AL FRENTE, CATORCE BOLSILLOS AL FRENTE, CUATRO CON CIERRE, DIEZ CON BROCHE DE PRESIÓN, UNO EN ESPALDA CON CIERRE Y TRES AL INTERIOR, DOS CON CIERRE Y UNO CON BROCHE DE PRESIÓN. SEGÚN MUESTRA CHALR01.",S/M,Pieza,53103100,P,propuesta,109,"2026-03-31 11:48:04","2026-03-31 11:48:04"
